date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:09:41	17338/17338	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2012:57:02%20GMT	http://fairdeallab.website/demos/startup/demos.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos.html	(from )
11:09:41	327/327	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jan%202018%2005:39:43%20GMT	http://fairdeallab.website/robots.txt		(from )
11:09:42	2076/2076	---M--	200	added ('OK')	image/png	date:Wed,%2017%20May%202017%2019:46:24%20GMT	http://fairdeallab.website/demos/startup/images/favicon.png	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/images/favicon.png	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:44	31000/31000	---M--	200	added ('OK')	text/css	date:Tue,%2031%20Jan%202017%2007:19:34%20GMT	http://fairdeallab.website/demos/startup/css/font-awesome.min.css	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/css/font-awesome.min.css	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:46	119283/119283	---M--	200	added ('OK')	text/css	date:Fri,%2003%20Mar%202017%2022:47:04%20GMT	http://fairdeallab.website/demos/startup/demos/css/iconmind-line.css	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/css/iconmind-line.css	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:47	121200/121200	---M--	200	added ('OK')	text/css	date:Tue,%2031%20Jan%202017%2007:46:06%20GMT	http://fairdeallab.website/demos/startup/demos/css/bootstrap.min.css	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/css/bootstrap.min.css	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:49	7851/7851	---M--	200	added ('OK')	text/css	date:Sun,%2028%20May%202017%2006:06:26%20GMT	http://fairdeallab.website/demos/startup/demos/css/padding.margin.css	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/css/padding.margin.css	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:49	20972/20972	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Jul%202017%2022:21:52%20GMT	http://fairdeallab.website/demos/startup/demos/style.css	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/style.css	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:49	2079/2079	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Jul%202017%2005:02:14%20GMT	http://fairdeallab.website/demos/startup/demos/css/responsive.css	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/css/responsive.css	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:50	3166/3166	---M--	200	added ('OK')	image/png	date:Wed,%2003%20May%202017%2019:22:36%20GMT	http://fairdeallab.website/demos/startup/images/logo.png	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/images/logo.png	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:50	35268/35268	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/index.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/index.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:51	28250/28250	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/web_agency.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/web_agency.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:52	25812/25812	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/agency.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/agency.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:52	16319/16319	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2002:34:54%20GMT	http://fairdeallab.website/demos/startup/personal_portfolio.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/personal_portfolio.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:53	23147/23147	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/product_landing.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/product_landing.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:53	43712/43712	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/online_learning.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/online_learning.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:54	27384/27384	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/car_repair.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/car_repair.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:55	49126/49126	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2016:23:50%20GMT	http://fairdeallab.website/demos/startup/realestate.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/realestate.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:55	34004/34004	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/cleaning.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/cleaning.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:56	7657/7657	---M-Z	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202017%2019:48:00%20GMT	http://fairdeallab.website/demos/startup/app_landing.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/app_landing.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:56	33782/33782	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/ecommerce.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/ecommerce.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:57	24404/24404	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/about.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/about.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:57	29993/29993	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/about_2.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/about_2.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:58	27898/27898	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/team.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/team.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:59	22686/22686	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/team_2.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/team_2.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:09:59	22985/22985	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/how_work.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/how_work.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:01	24091/24091	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/service.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/service.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:01	24447/24447	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/service_2.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/service_2.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:02	22743/22743	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/service_3.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/service_3.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:02	30148/30148	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/service_4.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/service_4.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:03	28596/28596	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/features.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/features.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:03	31973/31973	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/pricing.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/pricing.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:04	23884/23884	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/pricing_2.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/pricing_2.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:05	21411/21411	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/portfolio.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/portfolio.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:05	21886/21886	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/portfolio_2.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/portfolio_2.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:06	20277/20277	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/portfolio_3.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/portfolio_3.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:06	20856/20856	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/client.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/client.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:07	21311/21311	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/client_2.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/client_2.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:08	29747/29747	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/faq.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/faq.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:08	22588/22588	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/faq_2.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/faq_2.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:09	22475/22475	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/career.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/career.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:09	22983/22983	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/service_details.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/service_details.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:13	33798/33798	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/blog-full.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/blog-full.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:13	31404/31404	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/blog-gird.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/blog-gird.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:15	55105/55105	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/blog-full-sildebar.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/blog-full-sildebar.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:15	52022/52022	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/blog-gird-sidebar.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/blog-gird-sidebar.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:16	51407/51407	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/single_blog.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/single_blog.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:17	52175/52175	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/single_blog-carousel.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/single_blog-carousel.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:18	51397/51397	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/single_blog-video.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/single_blog-video.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:18	21349/21349	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/contact.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/contact.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:19	19351/19351	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/contact_2.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/contact_2.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:19	26905/26905	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jul%202017%2022:14:20%20GMT	http://fairdeallab.website/demos/startup/contact_3.html	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/contact_3.html	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:21	34483/34483	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202017%2021:44:38%20GMT	http://fairdeallab.website/demos/startup/demos/images/item1.jpg	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/images/item1.jpg	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:23	39311/39311	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202017%2021:45:12%20GMT	http://fairdeallab.website/demos/startup/demos/images/item2.jpg	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/images/item2.jpg	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:25	34776/34776	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202017%2021:45:42%20GMT	http://fairdeallab.website/demos/startup/demos/images/item3.jpg	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/images/item3.jpg	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:28	36594/36594	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202017%2021:46:24%20GMT	http://fairdeallab.website/demos/startup/demos/images/item4.jpg	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/images/item4.jpg	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:29	37014/37014	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202017%2021:47:32%20GMT	http://fairdeallab.website/demos/startup/demos/images/item6.jpg	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/images/item6.jpg	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:30	34040/34040	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202017%2021:47:00%20GMT	http://fairdeallab.website/demos/startup/demos/images/item5.jpg	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/images/item5.jpg	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:33	29525/29525	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202017%2021:48:34%20GMT	http://fairdeallab.website/demos/startup/demos/images/item8.jpg	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/images/item8.jpg	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:33	46531/46531	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202017%2021:49:06%20GMT	http://fairdeallab.website/demos/startup/demos/images/item9.jpg	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/images/item9.jpg	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:35	29548/29548	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202017%2021:50:18%20GMT	http://fairdeallab.website/demos/startup/demos/images/item11.jpg	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/images/item11.jpg	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:35	40773/40773	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202017%2021:48:04%20GMT	http://fairdeallab.website/demos/startup/demos/images/item7.jpg	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/images/item7.jpg	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:35	15322/15322	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202017%2021:49:46%20GMT	http://fairdeallab.website/demos/startup/demos/images/item10.jpg	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/images/item10.jpg	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:40	37045/37045	---M--	200	added ('OK')	application/javascript	date:Tue,%2031%20Jan%202017%2007:46:52%20GMT	http://fairdeallab.website/demos/startup/demos/js/bootstrap.min.js	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/js/bootstrap.min.js	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:41	35313/35313	---M--	200	added ('OK')	application/javascript	date:Thu,%2027%20Jul%202017%2002:09:02%20GMT	http://fairdeallab.website/demos/startup/demos/js/isotope.pkgd.min.js	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/js/isotope.pkgd.min.js	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:42	84344/84344	---M--	200	added ('OK')	application/javascript	date:Wed,%2008%20Jun%202016%2013:15:56%20GMT	http://fairdeallab.website/demos/startup/demos/js/jquery-2.1.4.min.js	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/js/jquery-2.1.4.min.js	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:42	66/66	---M--	302	error ('Found')	text/plain	date:Tue,%2023%20Jan%202018%2005:40:39%20GMT	https://unpkg.com/imagesloaded@4/imagesloaded.pkgd.min.js	C:/Users/Joel/Documents/work/web/AlliedMicro/unpkg.com/imagesloaded@4/imagesloaded.pkgd.min.41.delayed	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:43	5594/5594	---MCZ	200	added ('OK')	application/javascript	etag:W/%2215da-160b7cae298%22	https://unpkg.com/imagesloaded@4.1.4/imagesloaded.pkgd.min.js	C:/Users/Joel/Documents/work/web/AlliedMicro/unpkg.com/imagesloaded@4.1.4/imagesloaded.pkgd.min.js	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:43	1946/1946	---M--	200	added ('OK')	application/javascript	date:Thu,%2027%20Jul%202017%2005:05:30%20GMT	http://fairdeallab.website/demos/startup/demos/js/main.js	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/js/main.js	(from http://fairdeallab.website/demos/startup/demos.html)
11:10:49	77160/77160	---M--	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2007:18:34%20GMT	http://fairdeallab.website/demos/startup/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/fonts/fontawesome-webfont3e6e.html	(from http://fairdeallab.website/demos/startup/css/font-awesome.min.css)
11:11:05	98024/98024	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2031%20Jan%202017%2007:18:34%20GMT	http://fairdeallab.website/demos/startup/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/fonts/fontawesome-webfont3e6e.woff	(from http://fairdeallab.website/demos/startup/css/font-awesome.min.css)
11:11:06	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2031%20Jan%202017%2007:18:34%20GMT	http://fairdeallab.website/demos/startup/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/fonts/fontawesome-webfont3e6e.eot	(from http://fairdeallab.website/demos/startup/css/font-awesome.min.css)
11:11:09	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2031%20Jan%202017%2007:18:34%20GMT	http://fairdeallab.website/demos/startup/fonts/fontawesome-webfont.eot?	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/fonts/fontawesome-webfontd41d.eot	(from http://fairdeallab.website/demos/startup/css/font-awesome.min.css)
11:11:18	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2007:18:34%20GMT	http://fairdeallab.website/demos/startup/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/fonts/fontawesome-webfont3e6e.svg	(from http://fairdeallab.website/demos/startup/css/font-awesome.min.css)
11:11:24	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2031%20Jan%202017%2007:18:34%20GMT	http://fairdeallab.website/demos/startup/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/fonts/fontawesome-webfont3e6e.ttf	(from http://fairdeallab.website/demos/startup/css/font-awesome.min.css)
11:11:30	517836/517836	---M--	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2011:14:30%20GMT	http://fairdeallab.website/demos/startup/demos/fonts/iconmind-line.woff2?30189652	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/fonts/iconmind-line2f0d.html	(from http://fairdeallab.website/demos/startup/demos/css/iconmind-line.css)
11:12:08	1877058/1877058	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2018%20Feb%202017%2011:14:30%20GMT	http://fairdeallab.website/demos/startup/demos/fonts/iconmind-line.svg?30189652	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/fonts/iconmind-line2f0d.svg	(from http://fairdeallab.website/demos/startup/demos/css/iconmind-line.css)
11:12:12	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2031%20Jan%202017%2007:45:04%20GMT	http://fairdeallab.website/demos/startup/demos/fonts/glyphicons-halflings-regular.eot	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/fonts/glyphicons-halflings-regular.eot	(from http://fairdeallab.website/demos/startup/demos/css/bootstrap.min.css)
11:12:16	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2031%20Jan%202017%2007:45:04%20GMT	http://fairdeallab.website/demos/startup/demos/fonts/glyphicons-halflings-regular.eot?	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/fonts/glyphicons-halflings-regulard41d.eot	(from http://fairdeallab.website/demos/startup/demos/css/bootstrap.min.css)
11:12:18	18028/18028	---M--	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2007:45:04%20GMT	http://fairdeallab.website/demos/startup/demos/fonts/glyphicons-halflings-regular.woff2	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/fonts/glyphicons-halflings-regular.html	(from http://fairdeallab.website/demos/startup/demos/css/bootstrap.min.css)
11:12:23	23424/23424	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2031%20Jan%202017%2007:45:04%20GMT	http://fairdeallab.website/demos/startup/demos/fonts/glyphicons-halflings-regular.woff	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/fonts/glyphicons-halflings-regular.woff	(from http://fairdeallab.website/demos/startup/demos/css/bootstrap.min.css)
11:12:31	45404/45404	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2031%20Jan%202017%2007:45:04%20GMT	http://fairdeallab.website/demos/startup/demos/fonts/glyphicons-halflings-regular.ttf	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/fonts/glyphicons-halflings-regular.ttf	(from http://fairdeallab.website/demos/startup/demos/css/bootstrap.min.css)
11:12:35	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2007:45:04%20GMT	http://fairdeallab.website/demos/startup/demos/fonts/glyphicons-halflings-regular.svg	C:/Users/Joel/Documents/work/web/AlliedMicro/fairdeallab.website/demos/startup/demos/fonts/glyphicons-halflings-regular.svg	(from http://fairdeallab.website/demos/startup/demos/css/bootstrap.min.css)
